id,pos_id,word,ja
4148,0,showroom,陳列室
4149,2,showy,人目を引く. 目立つ. 目覚ましい能力を見せる. 派手な
4150,0,shrapnel,爆弾の金属片. 榴散弾
4151,2,shrill,鋭い音を出す. 鋭い. かん高い
4152,0,shrinkage,収縮. 減価
4153,1,shrivel,縮む. 縮んでしわが寄る（wrinkle）. しぼむ. しなびる. をしぼませる. をだめにする
4154,0,shtick,お決まりのギャグ. 特技. 特殊な才能. 特別の興味
4155,1,shuck,（皮･殻･さや）を取る（むく）. さや
4156,0,shuffling,シャッフリング 
4157,0,shutter,シャッター. 閉じる人（物）. よろい戸（を閉める）. 雨戸
4158,0,sib,（síb）. 血縁者. 親類の人. （cf. family家族. sib親類. kindred血族･親族） 
4159,2,sickening,むかつく. 不愉快な
4160,0,sickle,鎌. カマ
4161,2,sickly,病弱な. 健康に悪い. 吐き気を催させる
4162,0,sideshow,小事件. 余興
4163,0,siesta,（スペイン･南米などで日中の暑い盛りにとる）昼寝. シエスタ
4164,0,sieve,こし器. うらごし器. をふるいにかける
4165,0,sighting,目撃. 見どころ. 見聞
4166,0,signpost,道標. 道しるべ
4167,0,silica,シリカ. 珪土
4168,0,silicone,シリコーン
4169,0,silliness,ばかなこと
4170,0,silo,サイロ. 地下ミサイル格納庫
4171,0,silt,沈泥（水によって運ばれて沈積した砂と粘土の中間の大きさの土）. 沈泥でふさがる. 埋まる
4172,0,silverware,銀器. 食卓用銀製品
4173,0,simplification,簡単にしたもの
4174,0,simulator,シミュレータ
4175,0,sincerity,誠実. 率直さ
4176,0,sine,サイン. 正弦. なく. なしに
4177,2,sinful,罪深い. 恥ずべき
4178,3,singularly,際立って. とくに
4179,0,sinner,罪人. 罪を犯した人
4180,0,sinusoid,正弦曲線 
4181,0,siphon,サイフォン. 吸い上げる
4182,1,sire,の種馬となる. を産む. 種付けする
4183,0,sis,（俗）お嬢さん. あんた. 君. （卑）おしっこ
4184,0,sissy,"弱虫. いくじなしの. 女々しい. （幼児語）姉,妹"
4185,2,situated,位置している
4186,2,sixteenth,16番目（の）
4187,2,sizeable,かなり広い. 相当の大きさの
4188,2,skanky,極めて不快な. 醜い 
4189,0,skater,（アイス）スケートをする人
4190,0,skating,スケートをする
4191,2,sketchy,スケッチの. 未完成品. スケッチ風の. 概略の. 大雑把な. 不完全な. 皮相な
4192,0,skewer,くしに刺す. くし
4193,0,skier,スキーヤー
4194,0,skillet,小鍋. フライパン
4195,2,skillful,じょうずな. 器用な. 熟練した
4196,3,skillfully,熟練して. 上手に
4197,0,skipper,スキッパー. 船長. 機長. 主将. 経営者. ボス
4198,0,skirmish,小ぜりあい（をする）
4199,0,skit,短い風刺文
4200,2,skittish,（馬などが）ものに驚きやすい. ものおじする. （女）はねっ返りの. おてんばな
4201,0,skunk,スカンク（の毛皮）
4202,1,skydive,スカイダイビング 
4203,0,slacker,怠け者
4204,0,slander,悪口. 中傷. を中傷する. 名誉毀損
4205,2,slanted,斜めの 
4206,0,slaughterhouse,屠殺場. 修羅場
4207,0,slaying,殺人. 圧倒すること
4208,0,sleaze,やすっぽいこと. 低俗
4209,0,sled,そりで行く. 小型そり. そりに乗る
4210,0,sleeping,睡眠. 休止. 休止している
4211,1,sleepwalk,簡単なこと. 夢中歩行. 夢遊する
4212,0,slicker,長いゆるやかなレインコート. 詐欺師. 如才のない都会人
4213,0,slider,スライダー. ポテンショメーター. 楽勝コース. 滑るもの. 滑動部. 連続調整抵抗器
4214,1,slime,どろどろした物. ねば土. ヘドロ. 粘液. を泥で覆う
4215,2,slimy,ねばねばする. どろどろした. 不快な. 卑屈な
4216,0,slipper,スリッパ（かかとの付いた靴）. （日本で言うスリッパはmule. scuff）. 部屋履き. スリッパでひっぱたく
4217,1,slither,ずるずる滑る
4218,1,sliver,細長く裂く. 縦に長く切る
4219,0,slob,泥. だらしなく薄汚い人
4220,0,sloth,（動物）ナマケモノ. なまけもの. 怠惰 
4221,1,slouch,不精者. ぐうたら. だらりとたれる. 前屈みになる. 猫背になる. 不格好に歩く
4222,0,slough,堕落のふち. 泥沼. ぬかるみ. 湿地
4223,3,slowest,最も遅い 
4224,0,sludge,泥沼. ぬかるみ. どろどろの泥. ヘドロ
4225,2,sluggish,鈍い. 不振の. 不活発な. 怠惰な. 緩やかな. 停滞した
4226,1,slumber,無為に過す. 眠り. うとうとする. 活動を休止している
4227,1,slur,いい加減に扱う. を中傷する. を不明瞭に発音する
4228,0,slurry,スラリー. 泥･粘土･セメントなどの懸濁液
4229,1,slush,ぬかるみ. 雪解け. 廃油. （cf. slashむち打つ. 一撃. slushぬかるみ. 廃油） 
4230,2,smallish,小さめの 
4231,2,smashing,すばらしい. 最高の
4232,0,smattering,生かじり. 半可通. 生半可な知識. 生齧り. 片言
4233,2,smelly,臭い
4234,1,smolder,くすぶる. 煙. くすぶり. くすぶる火
4235,1,smooch,キスする. 愛撫する. 抱擁する
4236,0,smoother,スムーズに 
4237,1,smother,を窒息させる. 覆い隠す. もみけす. 濃い煙. 大混乱
4238,1,smuggle,を密輸する. をこっそり持ち込む･持ち出す. 密航する
4239,2,smuggled,＜smuggle. 密輸された 
4240,0,smuggler,密輸業者. 密輸船. 密輸入者
4241,0,smugness,気取っていること 
4242,0,snakebite,ヘビにかまれた傷 
4243,0,snapper,鯛. フエダイ類
4244,2,snappy,コントラストの強い. 快活な. 活発な. しゃれた. パチパチ音がする
4245,2,sneaky,卑劣な. 卑怯な
4246,0,sneeze,くしゃみ（をする）. ばかにする
4247,2,snide,悪意に満ちた. にせの
4248,1,sniffle,泣きじゃくる. 鼻で吸う
4249,1,snigger,くすくす笑う. 忍び笑い
4250,1,snipe,狙撃する. 狙撃. 政治ポスター. 2. シギ（鳥）. （cf. snipはさみで切る）
4251,1,snitch,を盗む. 密告する. 密告者
4252,0,snobbery,紳士きどり
4253,0,snooze,うたた寝する. 居眠り. 居眠りする
4254,0,snorkel,（ドイツ語）シュノーケル（=snorkele）. 潜水者（潜水艦）用の呼吸管
4255,1,snort,強く鼻を鳴らす. 荒い鼻息. （馬が）鼻を鳴らす. 鼻を鳴らして不満を言う. しゅうしゅう音を立てる
4256,2,snotty,鼻水でよごれた
4257,0,snout,（特に大きな）鼻. 鼻先状の物. 機首. （豚などの）鼻づら. 筒先. 氷河の末端
4258,0,snowball,雪玉（を投げつける）. 雪だるま式にふくれる. カンボク
4259,0,snowfall,降雪（量）
4260,0,snowman,雪だるま
4261,0,snowstorm,吹雪. ふぶき. 吹雪のようなもの
4262,0,snuff,くんくん嗅ぐ. を吸い込む. （=sniff）
4263,2,sobering,冷めている. 冷静な
4264,0,sobriety,しらふ. 節酒. 禁酒. 真面目. 冷静. 節度
4265,2,sociable,社交的な. 懇親的な. 人好きのする. （会などが）なごやかな
4266,0,socialism,社会主義
4267,0,socialization,社会化
4268,2,socialized,社会主義化された 
4269,0,sociopath,社会病質者
4270,0,socket,ソケット. 受口. 受け口. を受け口（ソケット）にはめ込む
4271,0,sodomy,男色. 獣姦 （cf. Sodom）
4272,0,softener,ソフナー. 軟化剤. 洗濯用柔軟剤. 柔らかくする人. 和らげる人. 軟化装置
4273,2,soggy,ずぶぬれの. 水浸しの. 無気力な
4274,0,solace,慰め. 慰安. 慰める
4275,0,solicitor,懇願者. 事務弁護士. 勧誘員. 個別訪問の販売員
4276,1,solidify,凝固させる. 固める
4277,0,solidity,堅固であること
4278,3,solidly,堅固に. 満場一致して. 連続して
4279,0,solitude,孤独. 人里離れた場所
4280,0,soloist,ソリスト. 独奏者. 独演者
4281,0,solubility,溶解性
4282,0,solvency,支払能力
4283,0,somerset,にとんぼ返りをさせる. 投げてひっくり返す
4284,3,sometimes,ときどき
4285,0,somite,体節（somite）. 脊索動物全般に胚発生時に現れる分節構造
4286,0,sonnet,十四行詩･ソネット
4287,1,soothe,をなだめる. を和らげる
4288,1,sop,びしょ濡れになる. 液状の食べ物に浸す. ソップ. 浸す. びしょぬれになる
4289,0,sorbet,シャーベットsherbet
4290,0,sorcerer,魔法使い. 魔術師
4291,2,sordid,むさくるしい. 汚い. 卑しむべき. くすんだ色の. いやしむべき. 浅ましい
4292,3,sorely,痛ましく. 痛ましいほど. ひどく
4293,0,sorghum,やけに感傷的なもの. サトウモロコシ（のシロップ）
4294,0,sorority,女性クラブ. （特に大学の）女子学生クラブ
4295,2,soulful,魂のこもった 
4296,3,soundly,堅実に. ぐっすりと. 激しく
4297,2,soured,ギクシャクした 
4298,2,southernmost,最南端の 
4299,1,sow,雌豚. 蒔く. 種をまく. （sow the seeds of. （思想など）広める）
4300,2,sown,sowの過去分詞. を植え付けられた
4301,0,spacecraft,宇宙船
4302,0,spaceship,宇宙船
4303,0,spade,スペード. 踏鋤（すき）. 鋤
4304,0,spaniel,スパニエル犬
4305,0,spank,尻を平手打ちする. 平手うち. をたたく. 平手（スリッパ）で打つこと. （罰としてお尻を）ぴちゃりと打つ
4306,3,sparingly,不足して
4307,0,sparkle,きらめく. 輝く. 閃光. 輝き
4308,2,sparkly,キラキラ光る 
4309,0,sparrow,スズメ
4310,2,sparse,まばらな. 希薄な. 薄い
4311,3,sparsely,まばらに. わずかに
4312,0,spasm,痙攣. けいれん. 発作（=sudden attack）. ひきつけ（=fit）
4313,1,spat,ささいなけんか. いさかいをする. 2. spit（つばや悪口を吐く）の過去分詞
4314,1,spearhead,の先頭に付く. 槍の穂. 先頭. 先陣
4315,0,speciality,専門. 特色
4316,0,specialization,特殊化. 限定
4317,0,speck,小さい点. 小粒. 小さなしみ. 小さな腐りきず. ちり. 小片. （cf. spec思惑. 仕様明細書）
4318,1,speckle,に斑点をつける. 小さい斑点. 斑点. にしみをつける. 小さな斑点. しみ. ぼつ
4319,0,spectacles,眼鏡 
4320,2,spectral,お化けの（ような）. 怪奇の. スペクトルの
4321,0,spectrometry,分光分析 
4322,0,spectroscopy,分光法 
4323,0,speculator,投機師. 思索家. 投機家
4324,2,speechless,黙っている. 口がきけない. 言葉では表せないほどの. 無言の
4325,0,speechwriter,スピーチライター
4326,0,spelt,つづった. spellの過去･過去分詞
4327,2,spent,使った. 金を費やした. 疲れきった. spendの過去･過去分詞
4328,1,spew,吐く. 噴出する. にじみ出る. 反吐（ヘド）
4329,2,spherical,球状の. 丸い. 球の. 球形の
4330,0,sphincter,括約筋
4331,1,spiel,（物を売ろうとして）まくしたてること
4332,2,spiky,先端のとがった. くぎのような. くぎ付きの. くぎだらけの. とげとげしい. 頑固な. 気難しい. 短気な. 怒りっぽい （=spikey）
4333,0,spillover,"吹越, スピルオーバー, 溢流"
4334,0,spinner,紡績工. 紡績機
4335,0,spire,芽を出す. 尖塔. 渦巻. 尖頂
4336,0,spirituality,霊性
4337,3,spiritually,精神的に. 霊的に. 宗教的に
4338,3,splendidly,立派に
4339,1,splinter,（木･石の）裂片. （木･竹の）とげ. 破片. 裂く. 割る
4340,0,splitter,木割機 
4341,0,splurge,誇示する. 収入以上の金を使う. 贅沢にふける. 散財する. 大きな顔をしている. のけぞり返っている. 贅沢三昧をする
4342,0,spoilage,損傷 
4343,2,spoiled,甘やかされて育った 
4344,0,spokesperson,代弁者. スポークスマン（nonsexist）. 演説家
4345,0,spoonerism,"スプーナー誤法（2語以上の頭字を誤る）. ex. received a crushing blow壊滅的な打撃を受けた,をreceived a blushing crow赤面するカラスを受け取ったとする等. 人名に由来"
4346,0,sportswear,スポーツウェア. 運動着
4347,0,sportswriter,スポーツライター 
4348,2,sporty,運動好きな. スポーツマンらしい. （服装が）軽快な. はでな
4349,2,spotty,斑点のある
4350,1,spout,とうとうと話す. 吹出す. （～を）べらべらしゃべる. 噴出する
4351,0,springboard,出発点. 跳躍板
4352,0,springtime,春（の）. 春期
4353,0,sprinkler,スプリンクラー
4354,0,sprinter,短距離走者
4355,2,sprouted,発芽した 
4356,0,spruce,小ぎれいにする. きちんとした. エゾマツ. とくさ色（黒味がかかった深いみどり色）. きりっと. こぎれいな. トウヒ
4357,1,spurn,を踏みつける. を拒絶する. 拒否する
4358,1,spurt,ほとばしり出る. 発芽する. 噴出する. 疾走する. を噴出させる. をほとばしらせる. スパート
4359,1,sputter,ぱちぱちいう. 早口で言う. 口ごもる. パチパチという音を立てる
4360,0,sputum,喀痰
4361,0,squabble,口論. 口げんか. 小競合い. 言い合う. つまらないけんかをする
4362,0,squadron,戦車大隊. 飛行中隊. 中隊. 小艦隊. 飛行編隊
4363,3,squarely,四角に. 公平に. まともに
4364,0,squatter,不法居住者. 大牧場主. うずくまる人
4365,1,squeak,キーキー音を立てる. チューチュー鳴く（声）
4366,2,squeaky,チューチュー鳴く. キーキーいう. きしむ
4367,1,squeal,キーキー鳴く. キーキーいう. 金切り声をあげる. キーッ. 車が急停車する音
4368,2,squeamish,ショックを受ける. 気難しい. すぐに吐き気を催す
4369,1,squelch,ビシャビシャ音を立てて進む. 鎮圧する
4370,0,squid,イカ
4371,1,squint,横目. 斜視（の）. 性癖. 目を細めて見る
4372,1,squirm,もじもじする. 身悶えする. くねりながら進む
4373,1,squirt,を噴出させる. 注射器. を注ぎこむ
4374,1,squish,つぶすこと. つぶれたもの. ビシャビシャという音. 傾いて. グシャッとつぶす. ぬかるみに入れる
4375,2,squishy,"フワフワな,グニャグニャな,ビショビショな "
4376,1,stag,男だけの. 雄. 雄ジカ. ニワトリの雄. Stag beetle（クワガタムシ）
4377,1,stagger,よろけ. よろめく. 二の足を踏む. 動揺させる. ずらす
4378,1,stagnate,沈滞する. 澱む. 淀む
4379,0,stagnation,よどみ
4380,2,staid,とどまる. 延期する. 真面目すぎる. 落ち着いた
4381,0,staining,染色 
4382,2,stainless,ステンレス. 奇麗な
4383,0,stalactite,（鍾乳洞で上からつらら状にできる）鍾乳石. （cf. stalagmite石筍）
4384,0,stalemate,行き詰まらせる. 引き分け. 手詰まり. 行き詰まり
4385,0,stalker,ストーカー
4386,0,stallion,種馬
4387,0,stamen,おしべ. 雄ずい （cf. pistil 雄しべ）
4388,1,stampede,殺到（する）. 総崩れ. 家畜などが驚いて集団暴走する（こと）
4389,1,standardize,標準化する. を規格化する
4390,0,standstill,行き詰まり. 停止（した）. 行詰り
4391,0,stanza,連. 節. 一ヶ所での興行期間. 一区切り
4392,0,staphylococcus,ブドウ球菌
4393,0,starch,澱粉. 糊. のり
4394,0,stardom,スターの身分
4395,0,stardust,星屑 
4396,3,starkly,全く 
4397,3,startlingly,驚くほどに 
4398,0,stationery,文房具. 便箋
4399,0,statistician,統計学の専門家
4400,0,statuary,彫像. 彫塑術. 彫塑の
4401,2,staunch,揺るぎない. 信頼できる. 頑固な. 水を通さない. 止める. 鎮める
4402,3,staunchly,断固として 
4403,0,stave,桶板. 段. たる板. 棒. に穴をあける. 穴があく
4404,2,steadfast,しっかりした. 確固とした. 忠実な
4405,3,steadfastly,しっかりと. 断固として
4406,0,steakhouse,ステーキハウス. ビフテキ専門のレストラン
4407,0,steamer,蒸し器. 蒸気機関
4408,2,steamy,蒸気から成る. 蒸気の（ような）. 高温多湿の. 湯気でもうもうとした. 性的な
4409,3,steeply,急勾配で. 急角度に. 急に. 険しく
4410,0,steering,ステアリング 
4411,0,stench,悪臭
4412,0,stepmother,義母
4413,2,stereotypical,ありふれた 
4414,0,sterility,不作
4415,1,sterilize,を不妊にする. を殺菌する. を不毛にする
4416,3,sternly,厳格に
4417,0,steward,幹事. 給仕. 世話人. 執事
4418,2,sticking,粘着 
4419,0,stiffness,堅いこと. 堅苦しさ. 剛度
4420,2,stifled,窒息 
4421,1,stigmatize,に汚名をきせる. 汚名を着せる. 烙印を押す. 非難する
4422,0,stiletto,小剣. 短剣
4423,0,stilt,竹馬
4424,2,stilted,誇張した
4425,0,stimulant,刺激性の. 興奮剤
4426,2,stinging,痛烈な
4427,2,stinky,臭い 
4428,0,stipend,俸給. 給付金. 年金
4429,0,stipulation,契約条項. 規約
4430,2,stochastic,確率論的な 
4431,0,stockbroker,株式仲買人
4432,2,stodgy,つまらない. 重苦しい. 不消化の
4433,0,stoichiometry,化学量論 
4434,2,stony,石だらけの. 無感覚な. 石の（多い）
4435,1,stooge,（喜劇役者の）引き立て役. ぼけ役. 相手の言いなりになる人
4436,1,stoop,かがむ. 腰が曲がる. を曲げる. 品位を落とす. 2. ポーチ
4437,0,stoppage,停止. 中止すること. 閉塞
4438,0,stopping,止めること. 中止. 詰め物. 句読点をつけること. 板張り
4439,0,storefront,店先. 店頭
4440,2,stormy,荒れた. 嵐の. あらしの. 激しい
4441,0,storybook,童話の本
4442,2,stout,頑丈な. 丈夫な. 強い. 太った. 勇敢な. 黒ビール
4443,1,straddle,足をふんばる. 両足を広げる. 大股に歩く. 広げる. 日和見する. 爆撃する
4444,0,stratification,（地質学）. 成層. 層理. 層化. （cf. 成層圏stratosphere）
4445,2,streamlined,合理化された 
4446,2,streetwise,世慣れた 
4447,0,strengthening,強化 
4448,2,strenuous,精力的な. 懸命の. 奮闘的な
4449,0,strep,連鎖球菌（の）. streptococcus
4450,0,streptococcus,連鎖球菌
4451,0,stretcher,担架. 伸ばす人（物）
4452,1,strew,をばらまく
4453,2,stricken,strikeの過去分詞形. 撃たれた. 打たれた. 傷ついた. 打ちひしがれた. 不幸に襲われた
4454,0,stricture,狭搾. 拘束
4455,2,strident,かん高い. 耳障りな. 甲高い
4456,2,striped,しま模様の. しま（すじ）のある
4457,0,stripper,ストリッパー
4458,0,strobe,ストロボからフラッシュする. ストロボ
4459,0,stroller,ベビーカー. 2. 放浪者. vagrant
4460,0,strongman,実力者. 独裁者. 有力者
4461,0,strut,気取って歩く（こと）. つっぱり. もったいぶって歩く. 反り返って歩く
4462,0,stub,使い残り. 引抜く. 切株. 吸い殻. 切り株. をぶつける
4463,3,stubbornly,強情に. 頑固に. 断固として
4464,0,stucco,化粧しっくい
4465,3,studiously,注意して. 熱心に. 慎重に. わざと
4466,2,stuffy,風通しの悪い. 詰まった. 面白くない
4467,3,stunningly,驚くほど 
4468,0,stupa,仏舎利塔. 卒塔婆 
4469,3,stupidly,ばかげたことに. 愚かに（も）
4470,0,stylist,スタイリスト
4471,0,stymie,の邪魔をする. 窮地（に追い込む）. 打者の球と穴との間に相手の球がある状態
4472,2,suave,まろやかな. 温厚な. 丁寧な
4473,2,subconscious,潜在意識（の）
4474,0,subcontinent,亜大陸
4475,0,subculture,継代培養
4476,2,subcutaneous,皮下
4477,0,subjunctive,仮定法. 仮定法の. 叙想法の
4478,1,submerge,水中に入れる. 浸す. を沈める. を覆い隠す. （潜水艦が）潜水する. 隠れる. 埋もれる
4479,2,submerged,水没 
4480,0,subsequence,結果. 後. 次. 続いて起こること. 続き. 部分列
4481,1,substantiate,実証する. 立証する
4482,1,subsume,（規則･範疇）などに）包摂（包含）する
4483,2,subterranean,地下で働く人. 地下の. 隠れた
4484,2,subtractive,減じる. 減算の
4485,0,suburbia,郊外. 郊外居住者（住民）
4486,3,successively,引き続いて. 連続的に. 逐次的に
4487,3,succinctly,簡潔に 
4488,0,succulent,汁の多い. 多肉多汁の植物
4489,0,suction,吸水管. 吸引力. 吸引. 飲酒
4490,0,suede,スエード皮
4491,0,sufferer,苦しむ人. 被災者. 病人
4492,1,suffocate,窒息死させる. を窒息させる. を息詰まらせる. 窒息する
4493,0,suffrage,選挙権. 投票. 選挙
4494,0,sugarcane,サトウキビ 
4495,2,suicidal,自殺の
4496,0,suitability,ふさわしいこと. 適切なこと. 似合うこと
4497,3,suitably,ぴったり合って. 似合って. 適当に. うまく. 適切に
4498,0,suitor,請願者. 原告. 求婚者
4499,0,sulfide,硫化物
4500,2,sullen,むっつりした. うっとうしい. 不機嫌な. 陰気な
4501,0,summation,合計（すること）. 要約
4502,0,summons,召喚する. 呼び出し. 出頭命令. 召喚
4503,0,sumo,相撲
4504,2,sumptuous,ぜいたくな. 贅沢な. 高価な. 豪華な
4505,1,sunbathe,日光浴をする
4506,0,sunburn,を日焼けさせる. 日焼けする. （炎症を起こした）日焼け
4507,0,sundae,サンデー. トッピングが載ったアイスクリーム
4508,2,sundry,種々様々な
4509,2,sunken,落ち込んだ. 沈没した. （sunken rock暗礁. =reef）
4510,0,sunscreen,日焼け止め剤 
4511,1,sup,（スープ･流動食）少しずつ口に入れる. 夕食を供する
4512,3,superbly,見事に 
4513,3,superficially,表面的には
4514,2,superfluous,必要以上の. 十二分の. 不必要な. 余分な
4515,0,superlative,最上級（の語･形）. 誇張した表現. 最高（の）
4516,0,supermodel,スーパーモデル
4517,0,supernova,超新星（普通の新星の何万倍も明るい新星
4518,0,superoxide,スーパーオキシド. 超酸化物. 化学式がO2-で表されるスーパーオキシドアニオンを含む化学物質の総称. 一般に活性酸素と呼ばれる
4519,1,supersede,に取って代わる. の後任となる. を入れ替える
4520,0,superstition,迷信
4521,2,supervisory,監督上の
4522,2,supine,あお向けになった. 怠惰な. 不精な
4523,1,supplant,に取って代わる
4524,2,supple,をしなやかにする. 柔順な. 柔軟な. 素直な. 追従的な. 曲げやすい
4525,3,supra,（ｷﾞﾘｼｱ語）スープラ. 越えて. 上に. 2. トヨタ自動車の車名の一つ
4526,0,supremacist,至上主義者
4527,3,supremely,最高に 
4528,0,surfactant,界面活性剤 
4529,3,surgically,外科的に 
4530,2,surly,険悪な
4531,1,surmise,推測（する）
4532,2,surprised,驚いた 
4533,2,suspenseful,サスペンスに満ちた 
4534,0,sustainability,持続可能性 
4535,0,suture,（頭蓋の）縫合線. 傷の縫い合わせ. 縫合. 縫合糸
4536,1,swagger,威張った歩き方. 自慢（する）. ほらを吹く. 威張って歩く
4537,0,swain,求婚者. 愛人
4538,0,swank,見せびらかし
4539,0,swath,ひと刈り分の牧草（麦など）. ひと刈りの幅
4540,1,swathe,包帯
4541,0,sweatshirt,スウェットシャツ
4542,0,sweatshop,労働搾取工場. タコ部屋
4543,0,sweepstakes,宝くじ 
4544,1,sweeten,を甘くする. を清める. を和らげる
4545,0,sweetener,甘味料
4546,3,sweetly,優しく. 甘く
4547,0,sweetness,声の美しさ. 甘さ. 愛らしさ
4548,1,swelter,暑さでまいる. 汗だくになる
4549,0,swimsuit,水着
4550,0,swine,（野生の）ブタ. 豚. （pigはより家畜的）
4551,0,swinger,活発で現代的な人. 時流の先端をいく人. 性的に自由奔放な人
4552,1,swipe,大振りで打つ. 強打する. 盗む. かっぱらう. 強打. 大振り. がぶ飲み
4553,0,switchboard,代表電話番号. 配電盤. 交換台
4554,0,switching,切り替え 
4555,1,swivel,自在軸受け. 旋回させる
4556,0,swordfish,メカジキ
4557,0,syllabus,概要. （講義などの）年間計画
4558,0,symbiosis,共生. 共存. 共同生活. 協力関係　（反）寄生parasitism
4559,2,symbiotic,共生の 
4560,3,symbolically,象徴的に 
4561,2,symmetric,"対称の,対称的な,シンメトリック "
4562,0,sympathizer,シンパ. 共鳴者. 支持者. 同情者. 同調者
4563,0,synapse,"シナプス. 神経細胞と筋繊維間で形成されるシグナル伝達の接合部位とその構造. 化学シナプス,電気シナプス,両者が混在する混合シナプスに分類される"
4564,1,sync,同調
4565,0,synchronization,同期化
4566,1,synchronize,同時進行させる. 同時に起こる. を同調させる
4567,0,syndication,シンジケーション 
4568,0,synopsis,概要. 大意
4569,0,syphilis,梅毒
4570,0,tableau,活人画. 劇的画面
4571,0,tablecloth,テーブルクロス
4572,2,tabular,卓状の. 表にした. 表計算した. 表の. 表を用いた. 平たい. 平板状の. 平板状の層から成る
4573,0,tabulation,一覧表にすること
4574,0,tachycardia,頻脈 
4575,2,tacit,暗黙の. 潜在的な. 無言の. 言葉に表さない
4576,0,tadpole,オタマジャクシ
4577,0,taker,受け手. 受取人. （挑戦に）応じる人. 買い手. 消費者
4578,0,talker,おしゃべりな人
4579,2,talky,おしゃべりな 
4580,0,tamarind,タマリンド. タマリンドの果実
4581,1,tamper,不正取引をする. に干渉する. 買収する
4582,0,tangent,接する. 接線の. 接線. 接面
4583,2,tangential,接線の 
4584,3,tangentially,接線方向に 
4585,0,tango,タンゴ（を踊る）. 赤橙色
4586,0,tanner,なめし皮工
4587,1,tantalize,じらす. 人をじらす. （cf. irritate. teas. peeve. annoy. provoke. （見せびらかして）tantalize）
4588,2,tantamount,同等の. 等しい
4589,0,tantrum,かんしゃく. むかっ腹を立てる
4590,1,taper,だんだん細くなる. 次第に細くなる. 次第に小さくなる. 漸減. 次第に細くする
4591,2,tardy,遅々とした. 遅い. 遅刻
4592,0,tarot,タロット占い 
4593,0,tarpon,Atlantic tarponターポン. カライワシ目イセゴイ科の魚. 体長は250cmを記録. 太古よりほとんど形状を変えず現代まで生き延びてきた古代魚
4594,0,tartan,タータン. 格子じま. （スコットランド高地人の）格子じま毛織物
4595,2,tasteful,風雅な. 審美眼のある. 趣のある. 上品な
4596,2,tasteless,趣のない. まずい. 無味の. 味がない
4597,2,tattered,ぼろぼろの
4598,2,taut,張りつめた. ぴーんと張った
4599,2,tawdry,安ぴかの. 趣味の悪い
4600,2,taxable,課税 
4601,0,teamwork,チームワーク. 共同作業. 協力関係
4602,2,teary,しょっぱい. 塩気のある. 悲しい. 涙に濡れた. 涙の. 涙をたたえた
4603,0,technicality,専門的に
4604,0,techno,テクノ
4605,3,technologically,技術的に 
4606,2,teenaged,十代の 
4607,1,teeter,シーソーに乗る. 動揺する. ぐらつく
4608,0,telecast,テレビ放送
4609,0,teleconference,テレビ会議 
4610,2,telepathic,テレパシーの 
4611,2,telling,手ごたえのある. 有効な. （知らず知らず）感情（内情）を外に表わす. 効果的な. 話すこと. 教えること. 多くを語る
4612,2,telltale,密告者. タイムレコーダー
4613,0,telomerase,"テロメラーゼ. 真核生物の染色体末端テロメアの配列を伸ばす酵素. 活性が低いと細胞分裂毎にテロメアが縮み分裂停止. 活性抑制でのガン治療と,活性を高め細胞分裂寿命の延長で注目"
4614,2,temperamental,気性からくる. 気質上の
4615,0,tempest,あらし. 嵐. 大嵐. 暴風雨. 大荒れ
4616,0,tempo,テンポ. 速度
4617,3,temporally,時間的に 
4618,2,tenacious,に固執している. 固執する. 粘り強い. 強靭. 頑強. 執念
4619,0,tenderness,柔らかさ. もろさ. 敏感. 愛情
4620,0,tenement,保有財産. 住宅. 家屋. アパート. 借地. 借家
4621,3,tenfold,10倍の（に）
4622,3,tentatively,暫定的に 
4623,2,tenured,（特に大学教授が）終身在職権をもつ. 終身雇用の
4624,0,tepee,ティピー（北米インディアンのテント小屋）
4625,2,tepid,生ぬるい. 熱意のない
4626,0,tern,三つ揃い. 三つ組. 3数の組み合わせによるくじ. 3本マストのスクーナー. 2. アジサシ（鳥）. 3. インターン. 実習医
4627,0,ternary,三つから成る. 第3位の. （数学）3進の
4628,2,terrestrial,地上の. 地球上の
4629,0,terrier,テリヤ（犬種）
4630,1,terrorize,恐れさせる
4631,2,terse,簡潔な
4632,0,testimonial,証言広告. 証明書. 表彰状
4633,2,testy,怒りっぽい
4634,1,tether,（牛･馬などをつなぐ）つなぎなわ（鎖）. （能力･財力･忍耐などの）限界. 範囲
4635,0,tetrahedron,4面体 
4636,2,textual,原文の
4637,2,textured,材質の. 手触りの. 織った
4638,2,thawed,解凍した 
4639,2,thematic,主題の
4640,0,theologian,神学者
4641,0,therapeutics,治療学 
4642,0,thermodynamics,熱力学
4643,0,thesaurus,類語辞典
4644,0,theta,（第8ギリシア文字）シータ. Θ. θ
4645,1,thicken,を厚くする. 太くする. を濃くする. 太くなる. 複雑になる
4646,2,thickened,肥厚した 
4647,0,thicket,茂み. やぶ. 雑木林
4648,0,things,物事 
4649,3,thinly,まばらに. やせて. 希薄に. 細く. 弱く. 薄く. トラック競技の選手. ランナー
4650,2,thoracic,胸（部）の
4651,0,thorn,刺（のある植物）. 針. サンザシ. イバラ. 悩み･心配の種
4652,2,thorny,厄介な. 困難な. いばらの. とげのある. 鋭く尖った
